c_t,o_t,o,h,l,c,v
2022-10-01 22:40:00,2022-10-01 22:35:00,19321.9,19323.36,19308.68,19316.29,450.65009
2022-10-01 22:45:00,2022-10-01 22:40:00,19315.14,19326.46,19313.2,19323.92,338.76336
2022-10-01 22:50:00,2022-10-01 22:45:00,19323.82,19338.94,19320.18,19334.09,508.90523
2022-10-01 22:55:00,2022-10-01 22:50:00,19334.09,19336.38,19320.09,19326.29,386.34378
2022-10-01 23:00:00,2022-10-01 22:55:00,19326.29,19328.9,19316.47,19324.28,362.74226
2022-10-01 23:05:00,2022-10-01 23:00:00,19325.32,19342.63,19318.0,19340.68,542.48731
2022-10-01 23:10:00,2022-10-01 23:05:00,19341.3,19341.31,19321.13,19329.75,365.93779
2022-10-01 23:15:00,2022-10-01 23:10:00,19330.57,19337.23,19300.0,19308.37,510.48478
2022-10-01 23:20:00,2022-10-01 23:15:00,19307.52,19318.16,19299.68,19300.64,364.02981
2022-10-01 23:25:00,2022-10-01 23:20:00,19300.64,19304.58,19288.58,19297.74,437.87363
2022-10-01 23:30:00,2022-10-01 23:25:00,19297.05,19311.89,19291.18,19306.31,305.98243
2022-10-01 23:35:00,2022-10-01 23:30:00,19306.31,19311.86,19301.71,19308.84,255.48305
2022-10-01 23:40:00,2022-10-01 23:35:00,19308.84,19318.22,19301.05,19303.9,320.30978
2022-10-01 23:45:00,2022-10-01 23:40:00,19302.94,19317.87,19302.93,19312.79,302.1443
2022-10-01 23:50:00,2022-10-01 23:45:00,19313.59,19318.44,19304.55,19308.5,398.68087
2022-10-01 23:55:00,2022-10-01 23:50:00,19308.83,19312.83,19302.87,19305.22,317.33018
2022-10-02 00:00:00,2022-10-01 23:55:00,19304.66,19314.26,19303.83,19310.95,287.39176
2022-10-02 00:05:00,2022-10-02 00:00:00,19312.24,19315.74,19298.89,19302.63,517.56111
2022-10-02 00:10:00,2022-10-02 00:05:00,19302.61,19321.2,19292.57,19305.09,520.65372
2022-10-02 00:15:00,2022-10-02 00:10:00,19306.19,19313.26,19304.63,19308.13,236.84069
2022-10-02 00:20:00,2022-10-02 00:15:00,19307.51,19315.0,19296.84,19309.26,447.11808
2022-10-02 00:25:00,2022-10-02 00:20:00,19309.26,19327.28,19309.18,19322.3,512.96684
2022-10-02 00:30:00,2022-10-02 00:25:00,19323.24,19324.76,19277.81,19291.77,718.51426
2022-10-02 00:35:00,2022-10-02 00:30:00,19291.55,19314.76,19286.18,19311.03,454.89056
2022-10-02 00:40:00,2022-10-02 00:35:00,19310.28,19325.9,19308.57,19313.73,646.32087
2022-10-02 00:45:00,2022-10-02 00:40:00,19314.02,19317.64,19292.93,19299.08,574.05129
2022-10-02 00:50:00,2022-10-02 00:45:00,19299.08,19300.62,19236.0,19267.36,1235.95324
2022-10-02 00:55:00,2022-10-02 00:50:00,19267.36,19290.36,19264.49,19280.48,595.41148
2022-10-02 01:00:00,2022-10-02 00:55:00,19280.48,19287.95,19275.11,19277.97,405.5867
2022-10-02 01:05:00,2022-10-02 01:00:00,19278.09,19287.0,19271.57,19280.3,516.09907
2022-10-02 01:10:00,2022-10-02 01:05:00,19280.31,19282.07,19256.04,19277.8,544.22381
2022-10-02 01:15:00,2022-10-02 01:10:00,19277.5,19294.75,19269.16,19278.11,556.02595
2022-10-02 01:20:00,2022-10-02 01:15:00,19278.11,19299.91,19262.76,19288.15,668.76443
2022-10-02 01:25:00,2022-10-02 01:20:00,19288.15,19305.69,19287.19,19304.23,354.34259
2022-10-02 01:30:00,2022-10-02 01:25:00,19304.23,19311.75,19290.0,19296.33,606.92836
2022-10-02 01:35:00,2022-10-02 01:30:00,19296.33,19297.06,19282.95,19287.49,387.41122
2022-10-02 01:40:00,2022-10-02 01:35:00,19287.5,19304.29,19287.34,19301.13,398.42035
2022-10-02 01:45:00,2022-10-02 01:40:00,19301.13,19306.11,19293.29,19302.34,446.03501
2022-10-02 01:50:00,2022-10-02 01:45:00,19302.35,19303.22,19290.91,19296.93,452.78615
2022-10-02 01:55:00,2022-10-02 01:50:00,19296.93,19306.1,19290.55,19300.45,531.41645
2022-10-02 02:00:00,2022-10-02 01:55:00,19300.22,19312.7,19298.73,19308.1,328.92559
2022-10-02 02:05:00,2022-10-02 02:00:00,19308.1,19339.41,19307.05,19330.62,688.49162
2022-10-02 02:10:00,2022-10-02 02:05:00,19330.62,19334.92,19320.0,19323.09,490.75806
2022-10-02 02:15:00,2022-10-02 02:10:00,19323.42,19328.5,19301.16,19303.95,441.51916
2022-10-02 02:20:00,2022-10-02 02:15:00,19303.95,19326.53,19303.59,19310.47,462.81402
2022-10-02 02:25:00,2022-10-02 02:20:00,19310.38,19322.53,19310.32,19313.99,350.05863
2022-10-02 02:30:00,2022-10-02 02:25:00,19313.76,19324.99,19313.76,19320.3,406.73814
2022-10-02 02:35:00,2022-10-02 02:30:00,19320.3,19339.29,19317.01,19335.67,517.11538
2022-10-02 02:40:00,2022-10-02 02:35:00,19334.73,19338.6,19321.88,19334.89,370.01527
2022-10-02 02:45:00,2022-10-02 02:40:00,19334.74,19345.88,19323.51,19339.99,585.97292
2022-10-02 02:50:00,2022-10-02 02:45:00,19339.99,19345.53,19327.57,19331.05,388.60285
2022-10-02 02:55:00,2022-10-02 02:50:00,19331.05,19332.0,19316.11,19328.56,374.60978
2022-10-02 03:00:00,2022-10-02 02:55:00,19328.56,19329.27,19314.94,19318.36,368.73
2022-10-02 03:05:00,2022-10-02 03:00:00,19318.36,19324.75,19304.5,19308.79,453.42059
2022-10-02 03:10:00,2022-10-02 03:05:00,19309.05,19325.0,19308.6,19318.46,372.44655
2022-10-02 03:15:00,2022-10-02 03:10:00,19318.03,19332.36,19311.51,19316.87,493.63115
2022-10-02 03:20:00,2022-10-02 03:15:00,19316.87,19317.99,19303.64,19307.36,587.46639
2022-10-02 03:25:00,2022-10-02 03:20:00,19307.36,19309.7,19287.15,19295.22,664.91132
2022-10-02 03:30:00,2022-10-02 03:25:00,19295.9,19310.0,19285.5,19293.54,511.60246
2022-10-02 03:35:00,2022-10-02 03:30:00,19294.35,19304.0,19282.05,19288.57,592.58566
2022-10-02 03:40:00,2022-10-02 03:35:00,19288.57,19303.64,19285.01,19299.09,330.95212
2022-10-02 03:45:00,2022-10-02 03:40:00,19298.51,19312.84,19295.29,19310.25,394.87557
2022-10-02 03:50:00,2022-10-02 03:45:00,19309.41,19312.41,19300.0,19307.74,343.48213
2022-10-02 03:55:00,2022-10-02 03:50:00,19307.1,19315.79,19303.47,19305.85,347.70097
2022-10-02 04:00:00,2022-10-02 03:55:00,19305.85,19312.83,19301.45,19310.83,311.27014
2022-10-02 04:05:00,2022-10-02 04:00:00,19310.36,19313.0,19296.33,19306.57,626.31201
2022-10-02 04:10:00,2022-10-02 04:05:00,19306.57,19310.61,19300.0,19303.5,323.85463
2022-10-02 04:15:00,2022-10-02 04:10:00,19303.51,19309.03,19295.15,19297.29,475.64372
2022-10-02 04:20:00,2022-10-02 04:15:00,19296.62,19304.14,19293.79,19300.18,356.53547
2022-10-02 04:25:00,2022-10-02 04:20:00,19300.18,19307.99,19296.53,19305.89,312.18951
2022-10-02 04:30:00,2022-10-02 04:25:00,19305.89,19319.67,19300.07,19318.37,473.42188
2022-10-02 04:35:00,2022-10-02 04:30:00,19319.07,19320.0,19312.97,19316.95,323.68925
2022-10-02 04:40:00,2022-10-02 04:35:00,19317.2,19320.33,19309.11,19309.25,420.07577
2022-10-02 04:45:00,2022-10-02 04:40:00,19310.0,19319.98,19309.25,19312.48,454.29188
2022-10-02 04:50:00,2022-10-02 04:45:00,19311.98,19317.88,19302.46,19312.86,482.31281
2022-10-02 04:55:00,2022-10-02 04:50:00,19312.63,19337.45,19310.64,19328.17,539.31823
2022-10-02 05:00:00,2022-10-02 04:55:00,19328.73,19337.96,19324.96,19333.97,460.81315
2022-10-02 05:05:00,2022-10-02 05:00:00,19333.96,19334.48,19317.42,19326.79,593.85542
2022-10-02 05:10:00,2022-10-02 05:05:00,19326.79,19332.83,19318.31,19326.03,344.72488
2022-10-02 05:15:00,2022-10-02 05:10:00,19325.94,19335.33,19317.67,19328.59,437.40313
2022-10-02 05:20:00,2022-10-02 05:15:00,19327.97,19341.07,19323.5,19339.63,472.49316
2022-10-02 05:25:00,2022-10-02 05:20:00,19339.62,19355.0,19335.14,19348.66,659.02605
2022-10-02 05:30:00,2022-10-02 05:25:00,19348.66,19355.64,19341.27,19352.02,529.82208
2022-10-02 05:35:00,2022-10-02 05:30:00,19352.02,19395.91,19349.55,19377.55,1171.2833
2022-10-02 05:40:00,2022-10-02 05:35:00,19376.83,19394.34,19346.85,19367.16,948.3826
2022-10-02 05:45:00,2022-10-02 05:40:00,19367.16,19373.82,19328.0,19333.96,823.58269
2022-10-02 05:50:00,2022-10-02 05:45:00,19333.96,19365.25,19328.9,19362.28,778.09432
2022-10-02 05:55:00,2022-10-02 05:50:00,19361.77,19366.0,19298.0,19320.95,1258.85636
2022-10-02 06:00:00,2022-10-02 05:55:00,19320.95,19338.29,19316.18,19330.58,538.32426
2022-10-02 06:05:00,2022-10-02 06:00:00,19330.58,19353.56,19327.71,19346.5,621.81211
2022-10-02 06:10:00,2022-10-02 06:05:00,19346.16,19356.5,19333.21,19355.22,496.04098
2022-10-02 06:15:00,2022-10-02 06:10:00,19355.22,19383.61,19347.2,19350.14,908.92509
2022-10-02 06:20:00,2022-10-02 06:15:00,19350.14,19354.24,19323.96,19336.12,557.8849
2022-10-02 06:25:00,2022-10-02 06:20:00,19336.25,19372.53,19334.69,19361.51,664.16572
2022-10-02 06:30:00,2022-10-02 06:25:00,19360.77,19382.07,19348.09,19361.33,784.95804
2022-10-02 06:35:00,2022-10-02 06:30:00,19361.33,19365.07,19321.21,19325.39,705.54127
2022-10-02 06:40:00,2022-10-02 06:35:00,19325.39,19359.0,19323.01,19327.84,752.53658
2022-10-02 06:45:00,2022-10-02 06:40:00,19327.84,19335.81,19313.0,19324.15,712.94954
2022-10-02 06:50:00,2022-10-02 06:45:00,19325.19,19327.26,19310.41,19321.0,510.24942
2022-10-02 06:55:00,2022-10-02 06:50:00,19320.17,19334.51,19298.2,19305.29,865.75114
2022-10-02 07:00:00,2022-10-02 06:55:00,19306.24,19309.17,19265.4,19278.81,1016.63759
2022-10-02 07:05:00,2022-10-02 07:00:00,19279.97,19285.51,19253.58,19276.73,896.29186
2022-10-02 07:10:00,2022-10-02 07:05:00,19276.73,19310.0,19262.99,19298.44,945.87664
2022-10-02 07:15:00,2022-10-02 07:10:00,19298.44,19300.06,19227.73,19270.38,1232.05057
2022-10-02 07:20:00,2022-10-02 07:15:00,19270.38,19279.76,19253.33,19274.6,656.34043
2022-10-02 07:25:00,2022-10-02 07:20:00,19274.6,19286.18,19256.9,19282.48,637.6024
2022-10-02 07:30:00,2022-10-02 07:25:00,19283.12,19296.03,19267.43,19287.27,512.85089
2022-10-02 07:35:00,2022-10-02 07:30:00,19287.27,19301.14,19282.58,19296.69,561.57712
2022-10-02 07:40:00,2022-10-02 07:35:00,19297.12,19298.25,19285.17,19293.69,534.97096
2022-10-02 07:45:00,2022-10-02 07:40:00,19293.69,19295.0,19285.92,19292.97,361.99032
2022-10-02 07:50:00,2022-10-02 07:45:00,19292.97,19305.07,19276.43,19278.27,444.82266
2022-10-02 07:55:00,2022-10-02 07:50:00,19279.13,19286.38,19275.5,19281.24,419.56848
2022-10-02 08:00:00,2022-10-02 07:55:00,19281.24,19294.7,19277.99,19285.26,383.64784
2022-10-02 08:05:00,2022-10-02 08:00:00,19284.93,19295.67,19268.58,19295.37,799.72075
2022-10-02 08:10:00,2022-10-02 08:05:00,19295.37,19300.55,19281.99,19286.09,520.98167
2022-10-02 08:15:00,2022-10-02 08:10:00,19285.71,19293.22,19280.05,19280.7,444.85359
2022-10-02 08:20:00,2022-10-02 08:15:00,19280.7,19285.03,19266.01,19281.11,509.92002
2022-10-02 08:25:00,2022-10-02 08:20:00,19281.21,19288.0,19266.57,19272.5,623.39936
2022-10-02 08:30:00,2022-10-02 08:25:00,19272.89,19285.21,19268.9,19283.97,366.06338
2022-10-02 08:35:00,2022-10-02 08:30:00,19283.97,19286.91,19266.42,19274.85,459.67214
2022-10-02 08:40:00,2022-10-02 08:35:00,19274.95,19284.52,19270.7,19281.06,368.3122
2022-10-02 08:45:00,2022-10-02 08:40:00,19281.07,19289.04,19251.75,19266.45,724.44556
2022-10-02 08:50:00,2022-10-02 08:45:00,19266.44,19282.25,19266.44,19270.9,495.95155
2022-10-02 08:55:00,2022-10-02 08:50:00,19270.9,19277.55,19264.01,19275.32,381.12884
2022-10-02 09:00:00,2022-10-02 08:55:00,19275.62,19284.14,19271.0,19283.34,526.65249
2022-10-02 09:05:00,2022-10-02 09:00:00,19283.34,19283.44,19271.09,19281.71,657.93405
2022-10-02 09:10:00,2022-10-02 09:05:00,19281.45,19285.0,19276.27,19279.29,320.32231
2022-10-02 09:15:00,2022-10-02 09:10:00,19279.29,19284.62,19272.21,19282.44,434.22451
2022-10-02 09:20:00,2022-10-02 09:15:00,19282.45,19289.4,19270.81,19287.33,537.50726
2022-10-02 09:25:00,2022-10-02 09:20:00,19288.12,19293.83,19272.0,19273.91,446.65678
2022-10-02 09:30:00,2022-10-02 09:25:00,19273.91,19281.42,19267.03,19273.67,486.71289
2022-10-02 09:35:00,2022-10-02 09:30:00,19273.67,19275.15,19240.01,19248.79,839.60374
2022-10-02 09:40:00,2022-10-02 09:35:00,19249.81,19258.0,19238.96,19252.68,496.74129
2022-10-02 09:45:00,2022-10-02 09:40:00,19253.34,19268.94,19221.61,19256.71,797.38669
2022-10-02 09:50:00,2022-10-02 09:45:00,19257.1,19270.0,19253.78,19262.55,399.19101
2022-10-02 09:55:00,2022-10-02 09:50:00,19262.92,19271.47,19245.7,19253.75,638.34749
2022-10-02 10:00:00,2022-10-02 09:55:00,19253.75,19264.29,19252.53,19261.57,337.33733
2022-10-02 10:05:00,2022-10-02 10:00:00,19262.28,19265.0,19246.0,19260.48,515.80641
2022-10-02 10:10:00,2022-10-02 10:05:00,19259.87,19260.61,19215.01,19232.19,819.24596
2022-10-02 10:15:00,2022-10-02 10:10:00,19231.58,19236.5,19178.0,19213.24,1616.23605
2022-10-02 10:20:00,2022-10-02 10:15:00,19212.73,19220.0,19050.0,19126.38,3496.64535
2022-10-02 10:25:00,2022-10-02 10:20:00,19126.38,19128.57,19036.0,19061.13,2064.84551
2022-10-02 10:30:00,2022-10-02 10:25:00,19061.13,19118.87,19054.72,19102.94,1522.57411
2022-10-02 10:35:00,2022-10-02 10:30:00,19102.94,19160.0,19083.55,19153.41,1510.32998
2022-10-02 10:40:00,2022-10-02 10:35:00,19153.75,19159.99,19104.0,19117.3,1140.32246
2022-10-02 10:45:00,2022-10-02 10:40:00,19117.71,19127.21,19102.85,19107.56,817.13918
2022-10-02 10:50:00,2022-10-02 10:45:00,19107.57,19127.38,19103.08,19117.97,699.99905
2022-10-02 10:55:00,2022-10-02 10:50:00,19118.64,19122.9,19067.49,19105.04,910.72182
2022-10-02 11:00:00,2022-10-02 10:55:00,19105.04,19110.52,19084.35,19101.05,800.76054
2022-10-02 11:05:00,2022-10-02 11:00:00,19100.64,19135.0,19078.33,19130.3,952.72562
2022-10-02 11:10:00,2022-10-02 11:05:00,19130.28,19154.18,19118.4,19153.77,904.01032
2022-10-02 11:15:00,2022-10-02 11:10:00,19153.77,19161.84,19143.02,19158.36,733.53105
2022-10-02 11:20:00,2022-10-02 11:15:00,19157.24,19193.96,19151.74,19191.69,935.05941
2022-10-02 11:25:00,2022-10-02 11:20:00,19191.69,19194.0,19160.14,19189.15,692.42257
2022-10-02 11:30:00,2022-10-02 11:25:00,19189.15,19269.0,19184.92,19262.34,1441.2091
2022-10-02 11:35:00,2022-10-02 11:30:00,19261.62,19268.33,19219.43,19225.92,1437.50445
2022-10-02 11:40:00,2022-10-02 11:35:00,19225.92,19231.79,19208.48,19221.19,676.46731
2022-10-02 11:45:00,2022-10-02 11:40:00,19222.33,19222.59,19190.77,19202.65,960.52026
2022-10-02 11:50:00,2022-10-02 11:45:00,19202.65,19210.01,19180.0,19191.24,763.4012
2022-10-02 11:55:00,2022-10-02 11:50:00,19192.2,19193.73,19173.38,19188.8,608.61467
2022-10-02 12:00:00,2022-10-02 11:55:00,19188.03,19209.56,19188.03,19192.43,572.02468
2022-10-02 12:05:00,2022-10-02 12:00:00,19193.05,19228.1,19185.53,19224.29,741.61763
2022-10-02 12:10:00,2022-10-02 12:05:00,19223.76,19245.0,19213.75,19242.95,905.24084
2022-10-02 12:15:00,2022-10-02 12:10:00,19243.95,19247.0,19209.04,19218.27,767.19678
2022-10-02 12:20:00,2022-10-02 12:15:00,19218.27,19220.84,19191.48,19199.78,717.99745
2022-10-02 12:25:00,2022-10-02 12:20:00,19199.78,19199.85,19164.43,19173.32,718.06982
2022-10-02 12:30:00,2022-10-02 12:25:00,19173.32,19178.97,19134.84,19147.04,1139.54431
2022-10-02 12:35:00,2022-10-02 12:30:00,19147.22,19180.48,19139.52,19168.66,714.77474
2022-10-02 12:40:00,2022-10-02 12:35:00,19168.66,19181.44,19162.94,19171.64,505.46137
2022-10-02 12:45:00,2022-10-02 12:40:00,19171.48,19183.41,19164.24,19170.34,529.67619
2022-10-02 12:50:00,2022-10-02 12:45:00,19171.43,19191.4,19153.95,19181.28,635.91632
2022-10-02 12:55:00,2022-10-02 12:50:00,19180.54,19190.86,19166.34,19167.93,465.346
2022-10-02 13:00:00,2022-10-02 12:55:00,19168.26,19172.28,19138.16,19159.33,724.92981
2022-10-02 13:05:00,2022-10-02 13:00:00,19159.34,19168.03,19142.36,19149.86,606.19891
2022-10-02 13:10:00,2022-10-02 13:05:00,19148.91,19153.95,19127.52,19139.76,669.02101
2022-10-02 13:15:00,2022-10-02 13:10:00,19139.02,19149.12,19130.84,19139.08,549.42337
2022-10-02 13:20:00,2022-10-02 13:15:00,19139.08,19165.9,19137.64,19158.69,516.96085
2022-10-02 13:25:00,2022-10-02 13:20:00,19158.69,19162.7,19133.8,19137.24,666.65275
2022-10-02 13:30:00,2022-10-02 13:25:00,19136.38,19152.91,19136.38,19146.97,418.79927
2022-10-02 13:35:00,2022-10-02 13:30:00,19146.97,19192.79,19145.61,19177.86,777.82654
2022-10-02 13:40:00,2022-10-02 13:35:00,19178.82,19199.0,19170.68,19181.8,686.39991
2022-10-02 13:45:00,2022-10-02 13:40:00,19180.83,19186.95,19174.86,19179.0,433.1953
2022-10-02 13:50:00,2022-10-02 13:45:00,19178.11,19190.0,19161.89,19167.94,537.50632
2022-10-02 13:55:00,2022-10-02 13:50:00,19168.35,19171.62,19156.95,19169.82,355.58742
2022-10-02 14:00:00,2022-10-02 13:55:00,19169.82,19170.8,19155.64,19162.56,389.73306
2022-10-02 14:05:00,2022-10-02 14:00:00,19161.64,19182.89,19158.0,19180.04,476.58985
2022-10-02 14:10:00,2022-10-02 14:05:00,19178.92,19180.39,19165.31,19170.65,419.39089
2022-10-02 14:15:00,2022-10-02 14:10:00,19169.68,19174.99,19148.72,19150.51,537.12893
2022-10-02 14:20:00,2022-10-02 14:15:00,19150.51,19171.88,19134.0,19158.54,567.8178
2022-10-02 14:25:00,2022-10-02 14:20:00,19157.49,19178.32,19143.3,19169.89,553.35984
2022-10-02 14:30:00,2022-10-02 14:25:00,19170.02,19170.71,19141.2,19145.84,743.66255
2022-10-02 14:35:00,2022-10-02 14:30:00,19146.75,19150.21,19116.31,19141.07,749.9423
2022-10-02 14:40:00,2022-10-02 14:35:00,19141.07,19157.66,19122.68,19141.55,844.33494
2022-10-02 14:45:00,2022-10-02 14:40:00,19142.12,19142.74,19127.0,19136.94,518.79115
2022-10-02 14:50:00,2022-10-02 14:45:00,19136.94,19149.56,19127.82,19132.78,490.35608
2022-10-02 14:55:00,2022-10-02 14:50:00,19133.45,19136.56,19070.0,19101.35,1501.69206
2022-10-02 15:00:00,2022-10-02 14:55:00,19101.35,19116.16,19092.99,19104.63,818.16025
2022-10-02 15:05:00,2022-10-02 15:00:00,19104.61,19134.24,19100.02,19131.05,628.77235
2022-10-02 15:10:00,2022-10-02 15:05:00,19131.11,19151.44,19122.35,19136.92,689.90726
2022-10-02 15:15:00,2022-10-02 15:10:00,19136.92,19146.92,19126.03,19139.66,611.3614
2022-10-02 15:20:00,2022-10-02 15:15:00,19139.66,19141.99,19115.02,19124.21,454.3253
2022-10-02 15:25:00,2022-10-02 15:20:00,19124.21,19130.0,19110.0,19121.05,504.53696
2022-10-02 15:30:00,2022-10-02 15:25:00,19120.59,19126.49,19102.99,19108.69,641.36807
2022-10-02 15:35:00,2022-10-02 15:30:00,19108.69,19139.49,19105.55,19137.97,506.65994
2022-10-02 15:40:00,2022-10-02 15:35:00,19137.97,19140.0,19125.09,19129.62,403.51433
2022-10-02 15:45:00,2022-10-02 15:40:00,19129.62,19131.4,19111.81,19124.43,468.99602
2022-10-02 15:50:00,2022-10-02 15:45:00,19123.52,19141.87,19111.15,19141.05,596.91265
2022-10-02 15:55:00,2022-10-02 15:50:00,19141.05,19159.75,19140.5,19146.8,669.08329
2022-10-02 16:00:00,2022-10-02 15:55:00,19146.95,19149.19,19135.54,19143.94,418.61801
2022-10-02 16:05:00,2022-10-02 16:00:00,19143.97,19156.05,19137.2,19142.51,531.08052
2022-10-02 16:10:00,2022-10-02 16:05:00,19142.12,19177.4,19129.97,19161.07,944.03647
2022-10-02 16:15:00,2022-10-02 16:10:00,19160.2,19187.06,19158.14,19185.02,594.15698
2022-10-02 16:20:00,2022-10-02 16:15:00,19186.06,19215.0,19177.67,19206.53,957.25287
2022-10-02 16:25:00,2022-10-02 16:20:00,19207.78,19235.38,19198.19,19216.32,937.28729
2022-10-02 16:30:00,2022-10-02 16:25:00,19216.32,19219.7,19192.69,19202.97,731.73535
2022-10-02 16:35:00,2022-10-02 16:30:00,19203.46,19206.21,19184.1,19199.31,524.78609
2022-10-02 16:40:00,2022-10-02 16:35:00,19199.31,19200.78,19166.18,19177.66,745.5539
2022-10-02 16:45:00,2022-10-02 16:40:00,19177.66,19197.44,19170.16,19190.9,536.35177
2022-10-02 16:50:00,2022-10-02 16:45:00,19190.12,19213.11,19189.48,19206.08,532.01301
2022-10-02 16:55:00,2022-10-02 16:50:00,19205.39,19219.99,19199.33,19212.13,553.91039
2022-10-02 17:00:00,2022-10-02 16:55:00,19212.14,19214.81,19191.03,19201.43,639.12225
2022-10-02 17:05:00,2022-10-02 17:00:00,19201.72,19206.94,19190.98,19199.6,406.44939
2022-10-02 17:10:00,2022-10-02 17:05:00,19199.6,19208.58,19196.27,19207.65,271.66723
2022-10-02 17:15:00,2022-10-02 17:10:00,19208.06,19212.5,19193.8,19197.04,300.10297
2022-10-02 17:20:00,2022-10-02 17:15:00,19197.84,19197.91,19175.75,19180.65,418.07954
2022-10-02 17:25:00,2022-10-02 17:20:00,19179.97,19187.2,19166.11,19184.19,473.85813
2022-10-02 17:30:00,2022-10-02 17:25:00,19183.42,19200.0,19182.1,19187.16,454.64303
2022-10-02 17:35:00,2022-10-02 17:30:00,19186.35,19191.56,19173.38,19185.11,366.19335
2022-10-02 17:40:00,2022-10-02 17:35:00,19185.9,19224.24,19184.99,19219.52,708.54909
2022-10-02 17:45:00,2022-10-02 17:40:00,19220.32,19223.48,19203.2,19210.11,345.40101
2022-10-02 17:50:00,2022-10-02 17:45:00,19209.47,19217.75,19195.01,19197.85,392.63716
2022-10-02 17:55:00,2022-10-02 17:50:00,19197.85,19211.35,19191.88,19207.79,334.43861
2022-10-02 18:00:00,2022-10-02 17:55:00,19208.61,19210.0,19195.0,19196.21,292.684
2022-10-02 18:05:00,2022-10-02 18:00:00,19197.18,19212.0,19186.88,19189.5,499.56402
2022-10-02 18:10:00,2022-10-02 18:05:00,19189.5,19192.54,19181.86,19185.47,305.11739
2022-10-02 18:15:00,2022-10-02 18:10:00,19185.47,19194.32,19142.64,19177.25,727.11314
2022-10-02 18:20:00,2022-10-02 18:15:00,19176.59,19177.83,19154.79,19159.75,483.84066
2022-10-02 18:25:00,2022-10-02 18:20:00,19158.89,19176.8,19145.82,19173.06,519.97335
2022-10-02 18:30:00,2022-10-02 18:25:00,19173.06,19175.84,19160.97,19167.32,371.03237
2022-10-02 18:35:00,2022-10-02 18:30:00,19167.32,19186.0,19165.37,19176.23,491.48892
2022-10-02 18:40:00,2022-10-02 18:35:00,19176.22,19209.97,19174.3,19197.51,515.70941
2022-10-02 18:45:00,2022-10-02 18:40:00,19197.98,19200.37,19186.19,19188.8,379.67875
2022-10-02 18:50:00,2022-10-02 18:45:00,19189.9,19214.42,19174.1,19182.19,576.97536
2022-10-02 18:55:00,2022-10-02 18:50:00,19181.5,19202.06,19181.0,19197.46,371.00903
2022-10-02 19:00:00,2022-10-02 18:55:00,19196.2,19222.18,19196.2,19218.75,464.95974
2022-10-02 19:05:00,2022-10-02 19:00:00,19219.59,19239.89,19218.75,19234.0,529.85985
2022-10-02 19:10:00,2022-10-02 19:05:00,19234.0,19341.58,19233.22,19308.59,2137.77175
2022-10-02 19:15:00,2022-10-02 19:10:00,19308.59,19337.59,19283.27,19304.5,1595.33932
2022-10-02 19:20:00,2022-10-02 19:15:00,19304.44,19325.87,19274.19,19284.97,946.25418
2022-10-02 19:25:00,2022-10-02 19:20:00,19284.97,19291.43,19261.48,19278.87,566.65631
2022-10-02 19:30:00,2022-10-02 19:25:00,19278.87,19281.59,19234.32,19251.69,686.89204
2022-10-02 19:35:00,2022-10-02 19:30:00,19252.41,19254.79,19225.05,19243.2,654.58678
2022-10-02 19:40:00,2022-10-02 19:35:00,19244.18,19268.88,19239.65,19262.51,553.21872
2022-10-02 19:45:00,2022-10-02 19:40:00,19261.18,19300.16,19260.0,19279.34,698.69077
2022-10-02 19:50:00,2022-10-02 19:45:00,19279.34,19300.0,19270.4,19283.76,548.79905
